index,PearsonCorrelation,PearsonCorrelationPvalue,SpearmanCorrelation,SpearmanCorrelationPvalue,pearson > 0.3,pearson < -0.3,spearman > 0.3,spearman < -0.3
1756,-0.025909724,0.0534198,0.0602552,0.0000069,0,0,0,0
1757,-0.02094402,0.1184675,0.0356143,0.0079223,0,0,0,0
1758,-0.033410357,0.0127404,0.0329264,0.0140945,0,0,0,0
1759,-0.190366598,0,-0.0267056,0.0464959,0,0,0,0
1760,-0.192063016,0,-0.0306985,0.0220991,0,0,0,0
1761,-0.2010965,0,0.0202556,0.1310654,0,0,0,0
1762,-0.161132605,0,0.0627158,0.0000029,0,0,0,0
1763,-0.168718612,0,0.0589254,0.000011,0,0,0,0
1764,-0.16513041,0,0.0455096,0.0006892,0,0,0,0
1765,-0.157833742,0,0.044117,0.0010023,0,0,0,0
1766,-0.156111995,0,0.0272803,0.0419796,0,0,0,0
1767,-0.109106658,0,0.1602576,0,0,0,0,0
1768,-0.057596358,0.0000173,0.1328816,0,0,0,0,0
1769,0.012662053,0.3452684,0.0923689,0,0,0,0,0
1770,0.129669347,0,0.0590624,0.0000105,0,0,0,0
1771,0.124522405,0,0.0585555,0.0000125,0,0,0,0
1772,0.125836885,0,0.1011057,0,0,0,0,0
1773,0.125209996,0,0.1042261,0,0,0,0,0
1774,0.127745652,0,0.1045464,0,0,0,0,0
1775,0.126349445,0,0.1045171,0,0,0,0,0
1776,0.130508976,0,0.1053274,0,0,0,0,0
1777,0.126828127,0,0.1048856,0,0,0,0,0
1778,-0.019492506,0.1462192,-0.208026,0,0,0,0,0
1779,-0.088152274,0,-0.1935635,0,0,0,0,0
1780,-0.089396487,0,-0.1616847,0,0,0,0,0
1781,-0.094998723,0,-0.1666643,0,0,0,0,0
1782,-0.100859559,0,-0.1586539,0,0,0,0,0
1783,-0.077040656,0,-0.0773537,0,0,0,0,0
1784,-0.111672236,0,-0.0314558,0.0190195,0,0,0,0
1785,-0.083542586,0,-0.010629,0.4282102,0,0,0,0
1786,-0.093900572,0,-0.0649803,0.0000012,0,0,0,0
1787,-0.008277584,0.5372465,0.0666912,0.0000006,0,0,0,0
1788,0.101404122,0,0.2866704,0,0,0,0,0
1789,0.146983111,0,0.295364,0,0,0,0,0
1790,0.065248029,0.0000011,0.1925169,0,0,0,0,0
1791,0.067949264,0.0000004,0.1478852,0,0,0,0,0
1792,0.05416743,0.0000534,0.1084424,0,0,0,0,0
1793,0.132519078,0,0.0736204,0,0,0,0,0
1794,0.058049255,0.0000149,0.0641432,0.0000017,0,0,0,0
1795,0.058213253,0.0000141,0.0642187,0.0000017,0,0,0,0
1796,0.05779451,0.0000162,0.0641439,0.0000017,0,0,0,0
1797,-0.006211252,0.6433919,0.0283134,0.0347919,0,0,0,0
1798,-0.127882896,0,-0.1877093,0,0,0,0,0
1799,-0.063958997,0.0000018,-0.0813629,0,0,0,0,0
1800,-0.08790362,0,-0.0803635,0,0,0,0,0
1801,-0.096232211,0,-0.0825862,0,0,0,0,0
1802,-0.1313526,0,-0.1433902,0,0,0,0,0
1803,-0.147470856,0,-0.147666,0,0,0,0,0
1804,-0.147964055,0,-0.147666,0,0,0,0,0
1805,-0.14681527,0,-0.147666,0,0,0,0,0
1806,-0.146731061,0,-0.147666,0,0,0,0,0
1807,0.019761775,0.1407262,0.0235606,0.0790307,0,0,0,0
1808,0.01796449,0.1805396,0.0235606,0.0790307,0,0,0,0
1809,0.018290799,0.1727493,0.0235606,0.0790307,0,0,0,0
1810,0.017974878,0.1802877,0.0235606,0.0790307,0,0,0,0
1811,0.018270579,0.1732246,0.0235606,0.0790307,0,0,0,0
1812,0.012553224,0.3494306,-0.0194393,0.1473241,0,0,0,0
1813,0.010985263,0.4128927,-0.0193584,0.1490156,0,0,0,0
1814,0.026820593,0.0455609,0.0614603,0.0000045,0,0,0,0
1815,0.052806834,0.0000819,0.3461493,0,0,0,1,0
1816,0.004896507,0.7151379,0.128459,0,0,0,0,0
1817,-0.131974841,0,-0.054328,0.0000507,0,0,0,0
1818,-0.131951399,0,-0.054139,0.0000539,0,0,0,0
1819,-0.130380134,0,-0.0534289,0.0000674,0,0,0,0
1820,-0.082256076,0,0.1201059,0,0,0,0,0
1821,-0.085485595,0,0.0987045,0,0,0,0,0
1822,-0.044086443,0.0010105,0.0797881,0,0,0,0,0
1823,-0.047309538,0.0004184,0.0218081,0.1040205,0,0,0,0
1824,-0.075730819,0,-0.0474587,0.0004011,0,0,0,0
1825,-0.06422966,0.0000016,0.1119388,0,0,0,0,0
1826,-0.062199607,0.0000035,-0.034275,0.0106052,0,0,0,0
1827,-0.075220884,0,0.0226417,0.0914455,0,0,0,0
1828,-0.095178818,0,-0.0471848,0.0004334,0,0,0,0
1829,-0.125290747,0,-0.0580085,0.0000151,0,0,0,0
1830,-0.123071363,0,-0.0290486,0.0303417,0,0,0,0
1831,-0.162348659,0,-0.0067899,0.6127902,0,0,0,0
1832,-0.17055242,0,-0.0061241,0.6480548,0,0,0,0
1833,-0.183765743,0,0.0331739,0.0133871,0,0,0,0
1834,-0.141569856,0,-0.0304358,0.0232645,0,0,0,0
1835,-0.069252794,0.0000002,0.1863058,0,0,0,0,0
1836,-0.088462842,0,0.184,0,0,0,0,0
1837,-0.017958448,0.1806863,0.1356602,0,0,0,0,0
1838,-0.032828064,0.0143848,0.0572918,0.0000192,0,0,0,0
1839,-0.011748852,0.3811749,0.0989266,0,0,0,0,0
1840,-0.012946922,0.3345237,0.1099017,0,0,0,0,0
1841,0.061587763,0.0000043,0.3283246,0,0,0,1,0
1842,0.22245324,0,0.4252707,0,0,0,1,0
1843,0.282955991,0,0.4194441,0,0,0,1,0
1844,0.33884616,0,0.3776153,0,1,0,1,0
1845,0.330758892,0,0.2181045,0,1,0,0,0
1846,0.31723739,0,0.3149997,0,1,0,1,0
1847,0.379644276,0,0.4015166,0,1,0,1,0
1848,0.407017338,0,0.3328002,0,1,0,1,0
1849,0.343826719,0,0.3081374,0,1,0,1,0
1850,0.230901254,0,0.2075846,0,0,0,0,0
1851,0.152245966,0,0.164772,0,0,0,0,0
1852,0.170677989,0,0.3295172,0,0,0,1,0
1853,0.124417629,0,0.3178592,0,0,0,1,0
1854,0.186321577,0,0.4107127,0,0,0,1,0
1855,0.205600422,0,0.3750597,0,0,0,1,0
1856,0.190751652,0,0.2410576,0,0,0,0,0
1857,0.138907117,0,0.2358492,0,0,0,0,0
1858,0.234438432,0,0.2756851,0,0,0,0,0
1859,0.342234026,0,0.4329589,0,1,0,1,0
1860,0.368726037,0,0.4989458,0,1,0,1,0
1861,0.002494891,0.852478,0.0137039,0.3070295,0,0,0,0
1862,-0.002059749,0.877985,0.0369745,0.0058362,0,0,0,0
1863,0.153519574,0,0.3123802,0,0,0,1,0
1864,0.276273016,0,0.3172864,0,0,0,1,0
1865,0.278002083,0,0.3155438,0,0,0,1,0
1866,0.279390324,0,0.3153773,0,0,0,1,0
1867,0.272762727,0,0.3151141,0,0,0,1,0
1868,0.258163464,0,0.3142254,0,0,0,1,0
1869,0.249314796,0,0.314185,0,0,0,1,0
1870,0.243302263,0,0.3135614,0,0,0,1,0
1871,0.221801011,0,0.31358,0,0,0,1,0
1872,0.195109302,0,0.3108539,0,0,0,1,0
1873,0.104093201,0,0.1332486,0,0,0,0,0
1874,0.104393414,0,0.1260984,0,0,0,0,0
1875,0.10268786,0,0.1092844,0,0,0,0,0
1876,0.113263962,0,0.1093835,0,0,0,0,0
1877,0.121228734,0,0.10928,0,0,0,0,0
1878,0.127733763,0,0.1095117,0,0,0,0,0
1879,0.12657816,0,0.1098606,0,0,0,0,0
1880,0.128652322,0,0.1097989,0,0,0,0,0
1881,0.124771666,0,0.1093952,0,0,0,0,0
1882,0.123468633,0,0.110478,0,0,0,0,0
1883,0.114379368,0,0.1092101,0,0,0,0,0
1884,0.122799352,0,0.110177,0,0,0,0,0
1885,0.123905741,0,0.1101512,0,0,0,0,0
1886,0.120442849,0,0.1098185,0,0,0,0,0
1887,0.115191487,0,0.1090873,0,0,0,0,0
1888,0.11662219,0,0.109403,0,0,0,0,0
1889,0.126418529,0,0.1102131,0,0,0,0,0
1890,0.144291291,0,0.111212,0,0,0,0,0
1891,0.146127259,0,0.1112867,0,0,0,0,0
1892,0.150999402,0,0.1115324,0,0,0,0,0
1893,0.147934153,0,0.1151268,0,0,0,0,0
1894,0.150127639,0,0.102042,0,0,0,0,0
1895,0.152856357,0,0.0993069,0,0,0,0,0
1896,0.151932791,0,0.1021363,0,0,0,0,0
1897,0.148298128,0,0.1135545,0,0,0,0,0
1898,0.14136419,0,0.1134861,0,0,0,0,0
1899,0.125253539,0,0.1128553,0,0,0,0,0
1900,0.129899589,0,0.113083,0,0,0,0,0
1901,0.127698316,0,0.1126755,0,0,0,0,0
1902,0.128807585,0,0.1064203,0,0,0,0,0
1903,0.12413073,0,0.1059021,0,0,0,0,0
1904,0.124966666,0,0.1064553,0,0,0,0,0
1905,0.119650818,0,0.1057841,0,0,0,0,0
1906,0.123096185,0,0.1028341,0,0,0,0,0
1907,0.125348615,0,0.10313,0,0,0,0,0
1908,0.248319332,0,0.3826875,0,0,0,1,0
1909,0.277524164,0,0.2168261,0,0,0,0,0
1910,0.258945659,0,0.2594026,0,0,0,0,0
1911,0.24663463,0,0.2581068,0,0,0,0,0
1912,0.247733348,0,0.2584003,0,0,0,0,0
1913,0.249058394,0,0.2589832,0,0,0,0,0
1914,0.249377639,0,0.259284,0,0,0,0,0
1915,0.245280307,0,0.2586833,0,0,0,0,0
1916,0.243758021,0,0.2589162,0,0,0,0,0
1917,0.151877814,0,0.2500874,0,0,0,0,0
1918,0.129830849,0,0.1336773,0,0,0,0,0
1919,0.139838556,0,0.3290033,0,0,0,1,0
1920,0.127203049,0,0.1042821,0,0,0,0,0
1921,0.125814758,0,0.1038379,0,0,0,0,0
1922,0.118873857,0,0.1036231,0,0,0,0,0
1923,0.11016969,0,0.1031676,0,0,0,0,0
1924,0.108021574,0,0.1031515,0,0,0,0,0
1925,0.105639201,0,0.1031819,0,0,0,0,0
1926,0.056627964,0.000024,0.1021391,0,0,0,0,0
1927,0.028446724,0.033946,0.1021363,0,0,0,0,0
1928,0.010866309,0.4179708,0.1021592,0,0,0,0,0
1929,0.041886797,0.0017877,0.1025775,0,0,0,0,0
1930,0.063493967,0.0000022,0.1027561,0,0,0,0,0
1931,0.075539124,0,0.101929,0,0,0,0,0
1932,0.095003658,0,0.1019344,0,0,0,0,0
1933,0.119225532,0,0.1034693,0,0,0,0,0
1934,0.126513762,0,0.1042488,0,0,0,0,0
1935,0.129135956,0,0.1042799,0,0,0,0,0
1936,0.128818023,0,0.1042765,0,0,0,0,0
1937,0.129112224,0,0.1042676,0,0,0,0,0
1938,0.123065044,0,0.1031379,0,0,0,0,0
1939,0.123061343,0,0.1031428,0,0,0,0,0
1940,0.124776599,0,0.1035869,0,0,0,0,0
1941,0.124080247,0,0.1037905,0,0,0,0,0
1942,0.108418119,0,0.1045817,0,0,0,0,0
1943,0.072218269,0.0000001,0.103433,0,0,0,0,0
1944,-0.003966077,0.7675252,-0.0170458,0.2038705,0,0,0,0
1945,-0.001967592,0.8834043,-0.0170458,0.2038705,0,0,0,0
1946,-0.000648646,0.9614397,-0.0170458,0.2038705,0,0,0,0
1947,-0.002453947,0.8548719,-0.0170458,0.2038705,0,0,0,0
1948,-0.003884823,0.772155,-0.0170458,0.2038705,0,0,0,0
1949,-0.005168681,0.7000512,-0.0170458,0.2038705,0,0,0,0
1950,-0.006483664,0.6289065,-0.0170458,0.2038705,0,0,0,0
1951,-0.005485246,0.6826518,0.0037959,0.7772302,0,0,0,0
1952,0.041236311,0.002106,0.1058231,0,0,0,0,0
1953,0.066747777,0.0000006,0.1056647,0,0,0,0,0
1954,0.067927051,0.0000004,0.1048836,0,0,0,0,0
1955,-0.060924778,0.0000055,-0.1144497,0,0,0,0,0
1956,0.0879994,0,0.017389,0.1949108,0,0,0,0
1957,0.152279625,0,0.0766236,0,0,0,0,0
1958,0.213692751,0,0.2572152,0,0,0,0,0
1959,0.325733184,0,0.2957493,0,1,0,0,0
1960,0.350486714,0,0.3059708,0,1,0,1,0
1961,0.364205017,0,0.3065095,0,1,0,1,0
1962,0.371152597,0,0.3089756,0,1,0,1,0
1963,0.382887189,0,0.3132419,0,1,0,1,0
1964,0.45612842,0,0.3125186,0,1,0,1,0
1965,0.512975789,0,0.4513303,0,1,0,1,0
1966,0.484049995,0,0.4549028,0,1,0,1,0
1967,0.462941026,0,0.4604622,0,1,0,1,0
1968,0.344606999,0,0.4533482,0,1,0,1,0
1969,0.301630316,0,0.3079117,0,1,0,1,0
1970,0.300814686,0,0.3065018,0,1,0,1,0
1971,0.299418356,0,0.3064788,0,0,0,1,0
1972,0.297132126,0,0.3064274,0,0,0,1,0
1973,0.312773725,0,0.3171068,0,1,0,1,0
1974,0.37388106,0,0.3129698,0,1,0,1,0
1975,0.366479127,0,0.4230468,0,1,0,1,0
1976,0.084945541,0,0.3310996,0,0,0,1,0
1977,-0.062801943,0.0000028,-0.0052195,0.6972468,0,0,0,0
1978,0.058211969,0.0000141,0.1053986,0,0,0,0,0
1979,0.174355052,0,0.11151,0,0,0,0,0
1980,0.207700255,0,0.115405,0,0,0,0,0
1981,0.234671633,0,0.1147784,0,0,0,0,0
1982,0.233133637,0,0.1152861,0,0,0,0,0
1983,0.20449942,0,0.0975729,0,0,0,0,0
1984,0.177364466,0,0.1338478,0,0,0,0,0
1985,0.275622357,0,0.3217992,0,0,0,1,0
1986,0.33925641,0,0.3735709,0,1,0,1,0
1987,0.231474052,0,0.3777158,0,0,0,1,0
1988,0.13466351,0,0.3834659,0,0,0,1,0
1989,0.075090724,0,0.315258,0,0,0,1,0
1990,0.066004886,0.0000008,0.3861703,0,0,0,1,0
1991,0.000256907,0.9847226,0.1967676,0,0,0,0,0
1992,0.017942739,0.181068,0.3691179,0,0,0,1,0
1993,0.069386112,0.0000002,0.3817471,0,0,0,1,0
1994,-0.100161119,0,-0.281903,0,0,0,0,0
1995,-0.06501222,0.0000012,-0.0022747,0.865369,0,0,0,0
1996,-0.101140872,0,-0.1842889,0,0,0,0,0
1997,-0.110165213,0,-0.1434973,0,0,0,0,0
1998,-0.112365321,0,-0.1697897,0,0,0,0,0
1999,-0.103503819,0,-0.1021537,0,0,0,0,0
2000,-0.098812653,0,-0.098521,0,0,0,0,0
2001,-0.123354807,0,-0.2091655,0,0,0,0,0
2002,-0.144670895,0,-0.2249596,0,0,0,0,0
2003,0.036019358,0.0072404,0.2065839,0,0,0,0,0
2004,0.013313225,0.3210277,0.1903524,0,0,0,0,0
2005,0.073606218,0,0.1391146,0,0,0,0,0
2006,0.058398704,0.0000132,0.2896259,0,0,0,0,0
2007,0.042984861,0.0013489,0.2298179,0,0,0,0,0
2008,-0.056932479,0.0000217,0.0164085,0.2212936,0,0,0,0
2009,0.097745798,0,0.3046688,0,0,0,1,0
2010,0.158827431,0,0.2903293,0,0,0,0,0
2011,0.245439788,0,0.2943057,0,0,0,0,0
2012,0.331626394,0,0.3089538,0,1,0,1,0
2013,0.341015055,0,0.3039031,0,1,0,1,0
2014,0.375465464,0,0.3074246,0,1,0,1,0
2015,0.405652497,0,0.2616211,0,1,0,0,0
2016,0.425094826,0,0.3468727,0,1,0,1,0
2017,0.448449139,0,0.3390073,0,1,0,1,0
2018,0.411827598,0,0.3023856,0,1,0,1,0
2019,0.433744064,0,0.3070223,0,1,0,1,0
2020,0.378004367,0,0.1977456,0,1,0,0,0
2021,0.260250183,0,0.1969147,0,0,0,0,0
2022,0.272816788,0,0.2057629,0,0,0,0,0
2023,-0.002994917,0.8233586,-0.0057987,0.6655891,0,0,0,0
2024,-0.002994917,0.8233586,-0.0057987,0.6655891,0,0,0,0
2025,-0.002994917,0.8233586,-0.0057987,0.6655891,0,0,0,0
2026,-0.002994917,0.8233586,-0.0057987,0.6655891,0,0,0,0
2027,-0.022051928,0.1002082,-0.0534621,0.0000667,0,0,0,0
2028,0.143630657,0,0.4178467,0,0,0,1,0
2029,0.156753065,0,0.4500651,0,0,0,1,0
2030,0.147962492,0,0.2898272,0,0,0,0,0
2031,0.052854414,0.0000807,0.3183993,0,0,0,1,0
2032,0.104019622,0,0.3383672,0,0,0,1,0
2033,0.044878021,0.0008179,0.1284142,0,0,0,0,0
2034,0.08686503,0,0.1618481,0,0,0,0,0
2035,0.087170342,0,0.1611239,0,0,0,0,0
2036,0.092278348,0,0.1747094,0,0,0,0,0
2037,0.042535414,0.0015149,0.0971611,0,0,0,0,0
2038,0.042900066,0.0013789,0.119202,0,0,0,0,0
2039,0.056731662,0.0000232,0.1527528,0,0,0,0,0
2040,0.105369344,0,0.1531944,0,0,0,0,0
2041,0.078130551,0,0.1395345,0,0,0,0,0
2042,0.20225846,0,0.3429257,0,0,0,1,0
2043,0.154048721,0,0.3291323,0,0,0,1,0
2044,0.139114341,0,0.2840759,0,0,0,0,0
2045,0.103427618,0,0.1386131,0,0,0,0,0
2046,0.109110453,0,0.1245516,0,0,0,0,0
2047,0.094673681,0,0.1275615,0,0,0,0,0
2048,0.154364379,0,0.1492415,0,0,0,0,0
2049,0.121773723,0,0.1637445,0,0,0,0,0
2050,0.116846761,0,0.1546739,0,0,0,0,0
2051,0.067645028,0.0000004,0.1720487,0,0,0,0,0
2052,0.11209103,0,0.2324206,0,0,0,0,0
2053,0.10355535,0,0.2343355,0,0,0,0,0
2054,0.133805284,0,0.3688497,0,0,0,1,0
2055,0.150540063,0,0.3935686,0,0,0,1,0
2056,0.171236598,0,0.4100133,0,0,0,1,0
2057,0.070032187,0.0000002,0.3635239,0,0,0,1,0
2058,0.144163417,0,0.4841555,0,0,0,1,0
2059,0.1641727,0,0.4914832,0,0,0,1,0
2060,0.193951302,0,0.5008861,0,0,0,1,0
2061,0.110751176,0,0.4381028,0,0,0,1,0
2062,0.168501338,0,0.4627927,0,0,0,1,0
2063,0.210663226,0,0.4485338,0,0,0,1,0
2064,0.225173138,0,0.4093997,0,0,0,1,0
2065,0.286386956,0,0.2022568,0,0,0,0,0
2066,0.37923134,0,0.391465,0,1,0,1,0
2067,0.348071368,0,0.3799223,0,1,0,1,0
2068,0.326869035,0,0.1748107,0,1,0,0,0
2069,0.341473036,0,0.1846685,0,1,0,0,0
2070,0.356834716,0,0.2017065,0,1,0,0,0
2071,0.264318568,0,0.2626157,0,0,0,0,0
2072,0.197877476,0,0.2521757,0,0,0,0,0
2073,0.217106157,0,0.3048717,0,0,0,1,0
2074,0.125462513,0,0.2840355,0,0,0,0,0
2075,0.126880777,0,0.2872744,0,0,0,0,0
2076,0.127473042,0,0.2865393,0,0,0,0,0
2077,0.127818257,0,0.286173,0,0,0,0,0
2078,0.128254209,0,0.2861402,0,0,0,0,0
2079,0.242106889,0,0.335343,0,0,0,1,0
2080,0.255550884,0,0.5090777,0,0,0,1,0
2081,0.264127722,0,0.3502262,0,0,0,1,0
2082,0.02445794,0.0682654,0.0220886,0.0996448,0,0,0,0
2083,0.024667503,0.0659332,0.0220886,0.0996448,0,0,0,0
2084,0.024352722,0.0694617,0.0220886,0.0996448,0,0,0,0
2085,0.024967024,0.0627141,0.0220886,0.0996448,0,0,0,0
2086,0.026126818,0.0514508,0.0220886,0.0996448,0,0,0,0
2087,0.028590465,0.0330535,0.0220886,0.0996448,0,0,0,0
2088,0.028573482,0.0331579,0.0220886,0.0996448,0,0,0,0
2089,0.025265052,0.0596412,0.0220886,0.0996448,0,0,0,0
2090,0.025529758,0.0570175,0.0220886,0.0996448,0,0,0,0
2091,0.022659939,0.0911848,0.0220466,0.1002906,0,0,0,0
2092,0.021837231,0.1035594,0.0220695,0.0999379,0,0,0,0
2093,0.021993295,0.1011147,0.0220733,0.0998792,0,0,0,0
2094,0.022435991,0.0944293,0.0220848,0.0997034,0,0,0,0
2095,0.021902027,0.1025388,0.0220848,0.0997034,0,0,0,0
2096,0.113712592,0,0.4133645,0,0,0,1,0
2097,0.134541251,0,0.4151097,0,0,0,1,0
2098,0.076608683,0,0.2353574,0,0,0,0,0
2099,0.053557533,0.0000648,0.2086882,0,0,0,0,0
2100,0.050896586,0.000147,0.1940103,0,0,0,0,0
2101,0.029601438,0.0273257,0.1352628,0,0,0,0,0
2102,-0.029514257,0.0277834,-0.0455007,0.0006909,0,0,0,0
2103,-0.003932365,0.7694451,-0.0259612,0.0529472,0,0,0,0
2104,-0.025119431,0.0611267,-0.0462107,0.0005686,0,0,0,0
2105,-0.050695431,0.0001562,-0.0574859,0.000018,0,0,0,0
2106,-0.079445425,0,-0.0721793,0.0000001,0,0,0,0
2107,-0.06870052,0.0000003,-0.0618136,0.000004,0,0,0,0
2108,-0.059733119,0.0000083,-0.044419,0.0009249,0,0,0,0
2109,-0.053541395,0.0000651,-0.0825502,0,0,0,0,0
2110,-0.052037744,0.0001039,-0.0730905,0,0,0,0,0
2111,0.01689178,0.2079861,0.1452786,0,0,0,0,0
2112,0.025555326,0.0567693,0.1589675,0,0,0,0,0
2113,0.059688254,0.0000085,0.1805041,0,0,0,0,0
2114,0.077259198,0,0.1794651,0,0,0,0,0
2115,0.121790641,0,0.1974049,0,0,0,0,0
2116,0.131583779,0,0.1794022,0,0,0,0,0
2117,0.142111698,0,0.1235168,0,0,0,0,0
2118,0.179320703,0,0.2909933,0,0,0,0,0
2119,0.298718846,0,0.3649547,0,0,0,1,0
2120,0.203233813,0,0.3963693,0,0,0,1,0
2121,0.025460448,0.057695,0.0220886,0.0996448,0,0,0,0
2122,0.025469951,0.0576018,0.0220886,0.0996448,0,0,0,0
2123,0.024669908,0.0659068,0.0220886,0.0996448,0,0,0,0
2124,0.025539267,0.0569251,0.0220886,0.0996448,0,0,0,0
2125,0.025608352,0.0562573,0.0220886,0.0996448,0,0,0,0
2126,0.023979761,0.0738415,0.0220886,0.0996448,0,0,0,0
2127,0.022223394,0.0975942,0.0220886,0.0996448,0,0,0,0
2128,0.190708541,0,0.3919918,0,0,0,1,0
2129,-0.011531262,0.3900571,0.1172521,0,0,0,0,0
2130,-0.128333487,0,-0.0420218,0.0017274,0,0,0,0
2131,-0.077201366,0,0.0146712,0.2741406,0,0,0,0
2132,-0.050305676,0.0001755,0.0223474,0.0957383,0,0,0,0
2133,-0.016874288,0.2084574,0.1022047,0,0,0,0,0
2134,-0.009443032,0.4815235,0.1276455,0,0,0,0,0
2135,-0.04898108,0.0002592,0.0443553,0.0009408,0,0,0,0
2136,-0.022516013,0.0932595,0.0648042,0.0000013,0,0,0,0
2137,-0.006750165,0.6148723,0.0980266,0,0,0,0,0
2138,0.068848729,0.0000003,0.2111783,0,0,0,0,0
2139,0.094652744,0,0.2297216,0,0,0,0,0
2140,0.102567025,0,0.2460085,0,0,0,0,0
2141,0.111416529,0,0.2421434,0,0,0,0,0
2142,0.099660867,0,0.1910788,0,0,0,0,0
2143,0.106479002,0,0.2019005,0,0,0,0,0
2144,0.211857809,0,0.4269339,0,0,0,1,0
2145,0.218519207,0,0.4545904,0,0,0,1,0
2146,0.135541163,0,0.1872645,0,0,0,0,0
2147,0.160344726,0,0.2842129,0,0,0,0,0
2148,0.194890369,0,0.5382996,0,0,0,1,0
2149,0.137181046,0,0.5342671,0,0,0,1,0
2150,0.097801464,0,0.525678,0,0,0,1,0
2151,0.014236097,0.2886243,0.0473826,0.0004098,0,0,0,0
2152,0.073740722,0,0.2534819,0,0,0,0,0
2153,0.134866771,0,0.3515994,0,0,0,1,0
2154,0.126365959,0,0.3520659,0,0,0,1,0
2155,0.119473975,0,0.3425064,0,0,0,1,0
2156,0.049666734,0.0002121,0.2027477,0,0,0,0,0
2157,0.027102904,0.0433324,-0.051718,0.0001146,0,0,0,0
2158,0.031016205,0.0207581,0.1798086,0,0,0,0,0
2159,0.009523183,0.4778104,0.2023881,0,0,0,0,0
2160,0.071588986,0.0000001,0.2257358,0,0,0,0,0
2161,0.058943191,0.000011,0.2641101,0,0,0,0,0
2162,0.00058093,0.9654626,0.1770116,0,0,0,0,0
2163,0.02451077,0.0676712,0.2414496,0,0,0,0,0
2164,0.019897512,0.138018,0.1755403,0,0,0,0,0
2165,0.047377307,0.0004105,0.3348703,0,0,0,1,0
2166,0.067005108,0.0000006,0.3442436,0,0,0,1,0
2167,0.121963709,0,0.379361,0,0,0,1,0
2168,0.142553772,0,0.3585735,0,0,0,1,0
2169,0.126777213,0,0.2560196,0,0,0,0,0
2170,0.118683561,0,0.3317935,0,0,0,1,0
2171,0.093688299,0,0.2457881,0,0,0,0,0
2172,0.057740319,0.0000165,0.2171225,0,0,0,0,0
2173,0.036785532,0.0060928,0.0921765,0,0,0,0,0
2174,0.096530661,0,0.1562962,0,0,0,0,0
2175,0.118460349,0,0.3247284,0,0,0,1,0
2176,0.009907275,0.4602355,-0.1233611,0,0,0,0,0
2177,0.019433741,0.1474395,-0.0520199,0.0001045,0,0,0,0
2178,0.021853381,0.1033043,-0.0595668,0.0000088,0,0,0,0
2179,0.005624402,0.6750558,-0.0945022,0,0,0,0,0
2180,0.042830982,0.0014037,-0.0371633,0.0055896,0,0,0,0
2181,0.075128452,0,-0.0208935,0.119358,0,0,0,0
2182,0.132906589,0,0.2046153,0,0,0,0,0
2183,-0.009847603,0.462942,0.1982856,0,0,0,0,0
2184,-0.043672977,0.001127,0.1541757,0,0,0,0,0
2185,0.020513855,0.1262234,0.1937502,0,0,0,0,0
2186,0.045303547,0.000729,0.1998856,0,0,0,0,0
2187,0.04773973,0.0003704,0.2017662,0,0,0,0,0
2188,0.033169944,0.013398,0.1650191,0,0,0,0,0
2189,0.023775622,0.0763328,0.104767,0,0,0,0,0
2190,0.019938772,0.1372028,0.1039478,0,0,0,0,0
2191,0.003902668,0.7711375,0.0724642,0.0000001,0,0,0,0
2192,0.032881468,0.0142266,0.0934864,0,0,0,0,0
2193,0.050024709,0.0001908,0.0278745,0.0377061,0,0,0,0
2194,0.082946548,0,0.0781758,0,0,0,0,0
2195,0.033283256,0.0130844,-0.0211477,0.1149273,0,0,0,0
2196,-0.004272617,0.7501346,-0.0154772,0.2486361,0,0,0,0
2197,0.030601426,0.0225237,-0.0072941,0.5866662,0,0,0,0
2198,0.034708924,0.0096586,0.0505907,0.0001612,0,0,0,0
2199,0.034962823,0.0091404,0.0463026,0.0005543,0,0,0,0
2200,0.035734858,0.0077136,0.0463026,0.0005543,0,0,0,0
2201,0.034391145,0.0103441,0.0463026,0.0005543,0,0,0,0
2202,0.034391145,0.0103441,0.0463026,0.0005543,0,0,0,0
2203,0.033758247,0.0118394,0.0463026,0.0005543,0,0,0,0
2204,0.027956178,0.0371486,-0.0181316,0.1765184,0,0,0,0
2205,0.017573791,0.1902068,-0.0175241,0.1914622,0,0,0,0
2206,-0.00272032,0.8393226,-0.0153973,0.2510895,0,0,0,0
2207,-0.382939976,0,-0.3687217,0,0,1,0,1
2208,-0.240999244,0,-0.2581394,0,0,0,0,0
2209,-0.188721774,0,-0.2304157,0,0,0,0,0
2210,-0.248649679,0,-0.2627397,0,0,0,0,0
2211,-0.238243475,0,-0.2764274,0,0,0,0,0
2212,-0.153075223,0,-0.2182173,0,0,0,0,0
2213,-0.182466675,0,-0.2239765,0,0,0,0,0
2214,-0.11153922,0,-0.1699695,0,0,0,0,0
2215,-0.189940624,0,-0.1619547,0,0,0,0,0
2216,-0.117958942,0,-0.0048465,0.7179233,0,0,0,0
2217,-0.157101416,0,-0.0752841,0,0,0,0,0
2218,-0.193609733,0,-0.1118532,0,0,0,0,0
2219,-0.076331184,0,-0.0361716,0.006998,0,0,0,0
2220,-0.084147937,0,-0.0261513,0.0512327,0,0,0,0
2221,-0.147449265,0,-0.0911673,0,0,0,0,0
2222,-0.109635419,0,-0.0788365,0,0,0,0,0
